,case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
298,1650975,"Ares Group, Inc.","Ares Group, Inc.",17827 N. Dale Mabry,Tampa,FL,33614,561612,Security Guards and Patrol Services,53,0.0,22,15133.77,22,4/10/10,4/30/12,1,,4137.92,1,0.0,4137.92,0.0,0.0,34,8074.04,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,2921.81,18,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
299,1650979,Marble Slab Creamery - W. Bayarea Blvd,Fresh Ice Cream Inc.,585 W. Bayarea Blvd,Webster,TX,77598,722211,Limited-Service Restaurants,5,0.0,4,1083.27,4,12/5/09,11/30/11,5,,1083.27,4,0.0,1083.27,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
300,1650981,Springhill Suites Houston Brookhollow,"Heritage Inn Number XLVII, LP",2750 North Loop W 610,Houston,TX,77092,721110,Hotels (except Casino Hotels) and Motels,0,0.0,0,0.0,0,4/19/10,4/18/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
301,1650982,Marriott Houston Westchase,Pyramid Hotel Group,2900 Briarpark Drive,Houston,TX,77042,721110,Hotels (except Casino Hotels) and Motels,35,0.0,35,9160.23,35,4/3/10,3/30/12,35,,9160.23,35,0.0,9160.23,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
302,1650983,Homewood Suites Houston Westchase,Tharaldson Employee Management Company,2424 Rogerdale Road,Houston,TX,77042,721110,Hotels (except Casino Hotels) and Motels,0,0.0,0,0.0,0,3/30/10,3/27/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
303,1551016,Travel Centers of America,TA Operating LLC,1700 Wilson Rd.,Terrell,TX,75160,447110,Gasoline Stations with Convenience Stores,0,0.0,0,0.0,0,3/13/08,3/12/10,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
304,1551054,7 Eleven,7 Eleven,8605 Old Harford Raod,Parkville,MD,21234,445120,Convenience Stores,5,0.0,5,1442.76,4,4/29/08,4/29/10,5,,1442.76,4,0.0,1442.76,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
305,1650984,Holiday Inn Houston Westchase,Versatile Hotels LLC,10609 Westpark Drive,Houston,TX,77042,721110,Hotels (except Casino Hotels) and Motels,1,0.0,0,0.0,0,3/22/11,4/8/12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
306,1650985,La Quinta Inn & Suites Katy,"DEV Investments, LLC",22455 Katy Freeway,Katy,TX,77450,721110,Hotels (except Casino Hotels) and Motels,2,0.0,1,60.24,1,3/29/10,3/27/12,2,,60.24,1,0.0,60.24,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
307,1650986,Marble Slab Creamery - Webster Town Center,"Fresh Icecream, Inc.","20911 Gulf Fwy, Suite C",Webster,TX,77598,722211,Limited-Service Restaurants,3,0.0,2,4142.47,2,12/5/09,11/30/11,3,,4142.47,2,0.0,4142.47,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
308,1650987,R.L. Duncan Construction Company,"R.L. Duncan Construction Company, Inc.",Fort Riley,Fort Riley,KS,66442,238910,Site Preparation Contractors,0,0.0,0,0.0,0,3/22/10,3/18/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
309,1650991,Vogt T&T Excavating,"Vogt T&T Excavating, Inc.",General Delivery,Percival,IA,51648,238910,Site Preparation Contractors,0,0.0,0,0.0,0,1/23/12,2/1/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
310,1650994,E & K of Omaha,"E & K of Omaha, Inc",Fort Riley,Fort Riley,KS,66442,238310,Drywall and Insulation Contractors,0,0.0,0,0.0,0,8/15/11,4/8/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
311,1650999,"Smokey Hill, LLC","Smokey Hill, LLC",Fort Riley,Fort Riley,KS,66442,238190,"Other Foundation, Structure, and Building Exterior Contractors",8,0.0,8,248.57,8,4/24/10,4/21/12,8,,248.57,8,0.0,248.57,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
312,1651000,P1 Group,"P1 Group, Inc.",16210 W. 108th St.,Lenexa,KS,66219,236220,Commercial and Institutional Building Construction,0,0.0,0,0.0,0,6/28/11,4/8/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
313,1651005,Platinum Cabaret LLC,Platinum Cabaret LLC,2366 N College,Fayetteville,AR,72703,722410,Drinking Places (Alcoholic Beverages),0,0.0,0,0.0,0,1/28/11,4/19/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
314,1651009,Leap Frog Academy Learning Center,"Leap Frog Academy Learning Center, Inc.",4065 Premier Drive,High Point,NC,27265,611699,All Other Miscellaneous Schools and Instruction,18,0.0,17,1859.75,17,5/19/10,5/16/12,18,,1859.75,17,208.11,1651.64,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
315,1651057,Harrell Management Corporation,Harrell Manangement Corporation,525 Lake Street,Whitehall,MI,49461,722211,Limited-Service Restaurants,9,2875.0,9,0.0,0,4/13/10,4/12/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9,9,2875.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
316,1651059,Red Carpet Inn Louisville,Lu Investment Co. Inc.,1640 S Hurstbourne Pkwy.,Louisville,KY,40220,721110,Hotels (except Casino Hotels) and Motels,14,0.0,13,9499.36,13,4/13/10,4/11/12,14,,9499.36,13,0.0,9499.36,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
317,1651079,Lorie's Wildridge Restaurant,"Lorie's Wildridge Restaurant, Inc.",5455 West Ridge Road,Erie,PA,16506,722110,Full-Service Restaurants,7,0.0,7,1633.57,7,4/10/10,3/31/12,7,,1633.57,7,0.0,1633.57,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
318,1651084,"Delta Global Securities, LLC",DAL Global Services,JFK Terminal 3,Jamaica,NY,11430,488119,Other Airport Operations,1,0.0,1,0.0,0,2/5/11,3/2/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
319,1651086,Antonio Pineda FLC,Antonio Pineda,PO Box 832,Blountstown,FL,32424,115115,Farm Labor Contractors and Crew Leaders,9,1800.0,0,0.0,0,3/27/10,3/26/12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0.0,0,1800.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
320,1653149,"Freddies U.S. Mail, Inc.","Freddies U.S. Mail, Inc",41 Hanover Street,Wallingford,CT,6492,492110,Couriers and Express Delivery Services,19,0.0,19,9161.25,19,1/1/11,12/31/11,0,,0.0,0,0.0,0.0,0.0,0.0,19,9161.25,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
321,1653150,B.J. Ryan's Banc House,"River Street Restaurant Group, LLC",16 River Street,Norwalk,CT,6850,722110,Full-Service Restaurants,11,0.0,10,4420.9,8,6/28/11,5/13/12,11,,4420.9,8,0.0,4420.9,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
322,1653155,JetFast Cleaning Services,"JetFast Cleaning Services, Inc",169 17K Stewart International Airport,Newburgh,NY,12550,488190,Other Support Activities for Air Transportation,1,0.0,0,0.0,0,5/1/10,4/30/12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
323,1653160,The Spa at Norwich Inn,"Norwich Inn & Spa, LLC",607 West Thames Street,Norwich,CT,6360,721110,Hotels (except Casino Hotels) and Motels,55,12100.0,55,12080.47,55,5/6/10,5/5/12,55,R,12080.47,55,0.0,12080.47,0.0,12100.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
324,1653168,E. W. Audet & Sons,E. W. Audet & Sons,169 Bay Street,Providence,RI,2905,23821,Electrical Contractors and Other Wiring Installation Contractors,3,0.0,1,965.68,1,4/11/10,4/1/12,0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,3,965.68,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
325,1653176,7 Eleven,"7 Eleven Store #19470 / Tim Co Food Store, In",12545 Bennington Place,Saint Louis,MO,63146,445120,Convenience Stores,4,0.0,1,579.3,1,12/30/10,5/17/12,4,,579.3,1,578.78,0.52,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
326,1653183,Livoti's Old World Market,JAM Food Distributors Corp,1077 Highway 34,Matawan,NJ,7747,445110,Supermarkets and Other Grocery (except Convenience) Stores,59,0.0,0,0.0,0,5/27/10,4/23/12,1,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,58,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
327,1653188,Hogar Luz de Amor,Luz N. Rivera Rodriguez dba,Bo. Mabu Sector La Rolina,Humacao,PR,791,623312,Homes for the Elderly,3,0.0,2,2232.5,2,6/1/10,5/31/12,3,,2232.5,2,2232.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
328,1553545,"Liberty One Delivery Consultants, LLC.","Liberty One Delivery Consultants, LLC",43-34 32nd Place,Long Island City,NY,11101,541870,Advertising Material Distribution Services,40,0.0,38,11367.0,38,7/29/07,7/28/09,40,,11367.0,38,1552.5,9814.5,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
329,1558459,J. O. ALVAREZ INC,J. O. ALVAREZ INC,#1 Andy Ramos Road,Laredo,TX,78043,488510,Freight Transportation Arrangement,8,0.0,8,36905.69,8,5/27/08,5/18/10,8,,36905.69,8,0.0,36905.69,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
330,1653191,Continental West MHP,"North Star MHC, LLC",3710 N Romero Rd,Tucson,AZ,85705,531311,Residential Property Managers,12,0.0,10,8509.75,10,5/2/10,5/1/12,12,,8509.75,10,2659.75,5850.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2015-02-20 01:00:06.112000 AMERICA/NEW_YORK
